,date_of_birth,date_of_photo_shoot,face_score,file_path,age
45808,1935-12-05,1964,3.15231472547,89/4272289_1935-12-05_1964.jpg,29
45812,1986-07-19,2011,2.19383610299,56/42724156_1986-07-19_2011.jpg,25
45813,1989-07-06,2013,4.30736183456,06/42725606_1989-07-06_2013.jpg,24
45814,1990-08-09,2013,1.43678043781,16/42725716_1990-08-09_2013.jpg,23
45815,1991-01-22,2014,2.25848408382,76/42726076_1991-01-22_2014.jpg,23
45816,1991-09-03,2012,2.58606271815,28/42726128_1991-09-03_2012.jpg,21
45817,1991-09-23,2013,1.56225005328,96/42726196_1991-09-23_2013.jpg,22
45818,1995-10-16,2014,4.36004731621,49/42727249_1995-10-16_2014.jpg,19
45819,1991-05-14,2014,2.65218853347,42/42728142_1991-05-14_2014.jpg,23
45820,1975-11-21,2006,2.80849551649,86/427286_1975-11-21_2006.jpg,31
45821,1952-01-17,2011,3.1391598511,79/42728879_1952-01-17_2011.jpg,59
45822,1992-11-04,2013,3.63332353276,99/42728999_1992-11-04_2013.jpg,21
45823,1961-09-01,2011,4.60060705684,07/42730707_1961-09-01_2011.jpg,50
45824,1996-01-22,2014,2.51368605845,74/42730974_1996-01-22_2014.jpg,18
45826,1991-08-25,2014,2.20488286215,25/42733925_1991-08-25_2014.jpg,23
45827,1987-02-19,2013,5.14323930084,97/42734097_1987-02-19_2013.jpg,26
45828,1896-04-23,1951,3.32315279678,80/42734480_1896-04-23_1951.jpg,55
45829,1992-04-22,2014,3.71613906566,35/42734735_1992-04-22_2014.jpg,22
45830,1991-08-11,2014,3.30175160831,41/42734941_1991-08-11_2014.jpg,23
45831,1952-04-30,2015,2.48403857936,10/4273510_1952-04-30_2015.jpg,63
45834,1990-11-23,2013,3.30122699997,30/42738030_1990-11-23_2013.jpg,23
45835,1994-06-22,2012,2.26354298678,30/42738430_1994-06-22_2012.jpg,18
45836,1993-06-11,2013,2.65114221725,61/42738961_1993-06-11_2013.jpg,20
45837,1983-11-03,2014,1.9467055794,53/4273953_1983-11-03_2014.jpg,31
45839,1991-01-25,2014,2.96195887893,74/42740174_1991-01-25_2014.jpg,23
45841,1965-01-13,2014,1.86796762559,21/42740321_1965-01-13_2014.jpg,49
45843,1983-04-20,2013,1.90001790197,43/4274043_1983-04-20_2013.jpg,30
45844,1944-11-26,1968,4.46590398495,50/4274050_1944-11-26_1968.jpg,24
45845,1978-06-10,2009,3.652657861,94/4274094_1978-06-10_2009.jpg,31
45847,1984-02-20,2010,3.38029575347,71/4274271_1984-02-20_2010.jpg,26
45849,1979-07-16,2014,5.39040453426,97/42746697_1979-07-16_2014.jpg,35
45850,1989-10-12,2014,2.72424424566,86/42746886_1989-10-12_2014.jpg,25
45851,1957-07-07,2004,4.26565717485,02/42747602_1957-07-07_2004.jpg,47
45853,1965-09-17,2012,3.3935646201,98/427498_1965-09-17_2012.jpg,47
45855,1992-08-08,2015,2.43514610839,83/42752083_1992-08-08_2015.jpg,23
45857,1985-07-20,2014,1.27425780135,79/4275379_1985-07-20_2014.jpg,29
45858,1971-05-07,1997,1.5775628473,58/42753958_1971-05-07_1997.jpg,26
45859,1994-02-22,2013,5.80688603408,65/42754365_1994-02-22_2013.jpg,19
45860,1973-06-04,2014,3.325768358,00/42755500_1973-06-04_2014.jpg,41
45862,1911-08-30,1967,5.47189507852,55/42757455_1911-08-30_1967.jpg,56
45863,1993-06-30,2013,3.79600369168,48/42757748_1993-06-30_2013.jpg,20
45864,2004-03-27,2014,4.18239984227,75/42758275_2004-03-27_2014.jpg,10
45865,1931-09-27,1991,4.16418533769,41/42761341_1931-09-27_1991.jpg,60
45866,1888-05-18,1945,3.05946712442,46/4276146_1888-05-18_1945.jpg,57
45868,1993-01-06,2015,2.45995110925,95/42762995_1993-01-06_2015.jpg,22
45870,1970-06-22,2011,2.59065857559,15/42765315_1970-06-22_2011.jpg,41
45872,1975-09-01,2012,5.82416557144,36/42765436_1975-09-01_2012.jpg,37
45873,1975-03-28,2006,2.57595926931,46/42765646_1975-03-28_2006.jpg,31
45874,1950-10-14,1975,4.61547487068,98/4276598_1950-10-14_1975.jpg,25
45875,1969-03-04,2010,3.3886444793,65/42765_1969-03-04_2010.jpg,41
45878,1942-11-28,2014,1.25848055315,51/42772251_1942-11-28_2014.jpg,72
45880,1943-10-11,2014,3.22281889077,20/42773920_1943-10-11_2014.jpg,71
45881,1955-04-10,2010,4.22025521855,93/4277393_1955-04-10_2010.jpg,55
45882,1955-09-06,1972,1.82441652997,31/4277531_1955-09-06_1972.jpg,17
45883,1987-05-06,2013,2.72300575265,82/42775482_1987-05-06_2013.jpg,26
45884,1955-09-08,2014,4.55547621536,89/42775589_1955-09-08_2014.jpg,59
45885,1946-04-01,2008,2.50460614697,15/42776315_1946-04-01_2008.jpg,62
45886,1932-11-15,2009,2.17267333694,67/42776567_1932-11-15_2009.jpg,77
45887,1964-05-23,2012,4.91707766101,73/42779673_1964-05-23_2012.jpg,48
45888,1987-01-03,2013,3.48027317363,71/42781171_1987-01-03_2013.jpg,26
45889,1995-09-25,2014,2.90906875314,19/42782419_1995-09-25_2014.jpg,19
45890,1947-01-11,1968,3.61285976728,08/4278308_1947-01-11_1968.jpg,21
45891,1950-07-24,2009,2.92143419033,36/427836_1950-07-24_2009.jpg,59
45893,1960-10-20,2011,1.02066419676,56/427856_1960-10-20_2011.jpg,51
45896,1985-11-27,2014,4.45210223767,98/42788698_1985-11-27_2014.jpg,29
45897,1993-02-18,1990,3.46089908018,48/42788848_1993-02-18_1990.jpg,-3
45898,1965-08-17,2008,4.68085192101,62/4278962_1965-08-17_2008.jpg,43
45899,1898-07-27,1948,3.39653906075,14/4279114_1898-07-27_1948.jpg,50
45904,1971-02-09,2014,3.82890918227,47/42792247_1971-02-09_2014.jpg,43
45905,1938-11-19,1967,3.94383027882,47/42793047_1938-11-19_1967.jpg,29
45906,1991-09-12,2014,3.21949964942,64/42793264_1991-09-12_2014.jpg,23
45908,1997-10-24,2015,6.13014710657,82/42794782_1997-10-24_2015.jpg,18
45909,1960-03-18,2010,1.04371227317,61/4279761_1960-03-18_2010.jpg,50
45910,1967-04-29,2010,4.3880983029,57/42797657_1967-04-29_2010.jpg,43
45911,1966-11-17,2014,5.01454752571,98/42798_1966-11-17_2014.jpg,48
45912,1974-03-01,2008,3.54418195017,18/527018_1974-03-01_2008.jpg,34
45913,1972-05-23,2014,2.6743461085,45/5270345_1972-05-23_2014.jpg,42
45914,1975-10-05,2014,4.93078916024,07/52707_1975-10-05_2014.jpg,39
45915,1974-11-11,2014,4.43949514695,11/52711_1974-11-11_2014.jpg,40
45916,1941-03-22,2015,4.68894215757,30/527130_1941-03-22_2015.jpg,74
45917,1984-03-06,2009,5.65092998483,76/5271376_1984-03-06_2009.jpg,25
45919,1944-03-29,2013,3.63603736545,70/5271670_1944-03-29_2013.jpg,69
45921,1963-04-07,2008,3.88344628892,63/5272863_1963-04-07_2008.jpg,45
45923,1977-05-04,2007,3.00301779054,07/5275107_1977-05-04_2007.jpg,30
45924,1985-08-04,2009,2.08005044875,84/5275584_1985-08-04_2009.jpg,24
45925,1943-06-18,2008,3.63517371564,90/5275690_1943-06-18_2008.jpg,65
45926,1963-12-22,2007,3.59144467481,19/5275919_1963-12-22_2007.jpg,44
45927,1937-02-05,2006,3.77389196113,01/527601_1937-02-05_2006.jpg,69
45928,1967-12-05,2005,3.77741905453,33/5276033_1967-12-05_2005.jpg,38
45930,1968-10-02,2011,5.5570133084,40/5276940_1968-10-02_2011.jpg,43
45931,1977-10-20,2009,3.07538154579,58/5277058_1977-10-20_2009.jpg,32
45932,1974-05-31,2013,3.71971097116,28/5277428_1974-05-31_2013.jpg,39
45933,1987-03-20,2010,2.59153615075,21/5277721_1987-03-20_2010.jpg,23
45934,1976-11-05,2014,4.83299808885,29/5278029_1976-11-05_2014.jpg,38
45935,1956-02-22,2006,1.55399699048,85/5278085_1956-02-22_2006.jpg,50
45936,1948-01-12,2013,3.6530179617,99/5278499_1948-01-12_2013.jpg,65
45937,1965-01-22,2005,1.94900116449,81/527881_1965-01-22_2005.jpg,40
45939,1919-12-02,2009,2.76298661378,73/6270373_1919-12-02_2009.jpg,90
45940,1946-12-31,2013,3.35714268969,37/627037_1946-12-31_2013.jpg,67
45941,1912-11-17,1954,1.38267181202,05/6270405_1912-11-17_1954.jpg,42
45942,1951-11-29,2007,1.73924774109,59/6271159_1951-11-29_2007.jpg,56
45943,1979-01-01,2008,6.07509432747,55/6271255_1979-01-01_2008.jpg,29
45944,1946-12-23,2010,4.73555069392,25/627125_1946-12-23_2010.jpg,64
45945,1977-01-24,2009,4.39783859615,12/6271312_1977-01-24_2009.jpg,32
45946,1968-02-25,2007,3.66019197034,98/6271998_1968-02-25_2007.jpg,39
45947,1959-07-25,2008,4.01995653127,70/6272470_1959-07-25_2008.jpg,49
45948,1948-07-17,2006,1.77860347282,01/6272801_1948-07-17_2006.jpg,58
45949,1987-11-29,2011,1.74436976626,09/6273409_1987-11-29_2011.jpg,24
45950,1945-11-23,2007,3.86476396324,30/6274030_1945-11-23_2007.jpg,62
45951,1872-01-02,1940,3.76481044516,57/6274457_1872-01-02_1940.jpg,68
45952,1942-09-17,2005,3.87590126866,46/627446_1942-09-17_2005.jpg,63
45953,1988-02-12,2008,1.93291335238,28/6275128_1988-02-12_2008.jpg,20
45955,1988-01-05,2015,2.54087816764,58/6275258_1988-01-05_2015.jpg,27
45956,1898-09-16,1970,3.12544112312,54/62754_1898-09-16_1970.jpg,72
45957,1981-05-27,2008,2.20383641458,57/6275757_1981-05-27_2008.jpg,27
45958,1964-02-05,2012,4.67795045598,01/627701_1964-02-05_2012.jpg,48
45959,1921-11-05,1953,4.13368301193,71/627771_1921-11-05_1953.jpg,32
45960,1978-01-07,2013,3.64219172929,41/6278641_1978-01-07_2013.jpg,35
45961,1964-06-30,2014,0.848574385974,61/6278961_1964-06-30_2014.jpg,50
45962,1920-12-13,1951,3.81867841134,78/6278978_1920-12-13_1951.jpg,31
45963,1928-01-07,1947,2.63836034492,54/7270054_1928-01-07_1947.jpg,19
45967,1962-09-19,2010,2.34850473124,01/7271701_1962-09-19_2010.jpg,48
45968,1985-06-06,2014,2.1842634001,11/7274111_1985-06-06_2014.jpg,29
45969,1981-08-23,2012,4.33031927011,05/7274305_1981-08-23_2012.jpg,31
45970,1921-07-19,1977,4.6175940028,67/727467_1921-07-19_1977.jpg,56
45971,1956-07-19,2009,3.82421481679,43/7275643_1956-07-19_2009.jpg,53
45972,1985-12-04,2008,3.9455431232,27/7278527_1985-12-04_2008.jpg,23
45973,1968-03-26,2013,1.32681643146,10/727910_1968-03-26_2013.jpg,45
45974,1982-07-25,2000,4.70932374776,25/727925_1982-07-25_2000.jpg,18
45975,1918-01-05,2009,3.00869560747,62/8271162_1918-01-05_2009.jpg,91
45976,1967-09-20,2014,2.39043715181,21/827121_1967-09-20_2014.jpg,47
45978,1985-12-05,2012,1.83238436807,89/8273189_1985-12-05_2012.jpg,27
45979,1925-09-25,1952,3.03863198398,47/8274447_1925-09-25_1952.jpg,27
45980,1936-09-26,1958,1.93746665719,30/8275130_1936-09-26_1958.jpg,22
45981,1938-12-31,1971,5.04713780761,24/827624_1938-12-31_1971.jpg,33
45983,1984-09-03,2015,5.57645078827,52/827652_1984-09-03_2015.jpg,31
45984,1934-12-28,1965,4.25357310141,65/82765_1934-12-28_1965.jpg,31
45985,1934-05-09,1973,4.08072519975,67/82767_1934-05-09_1973.jpg,39
45986,1952-04-22,2008,3.88876007918,72/82772_1952-04-22_2008.jpg,56
45988,1952-03-07,2008,1.27903119613,82/827782_1952-03-07_2008.jpg,56
45989,1952-01-24,2007,3.70741291069,87/827887_1952-01-24_2007.jpg,55
45990,1896-10-13,2007,3.10475714392,90/9271090_1896-10-13_2007.jpg,111
45991,1961-02-01,2012,5.37378725914,74/9271374_1961-02-01_2012.jpg,51
45992,1997-10-08,2014,5.80957994018,15/9271515_1997-10-08_2014.jpg,17
45993,1953-12-31,1988,3.32180479209,67/9271867_1953-12-31_1988.jpg,35
45994,1976-09-23,2009,4.67692864111,49/9273049_1976-09-23_2009.jpg,33
45995,1979-07-21,2013,0.877095985171,41/927441_1979-07-21_2013.jpg,34
45996,1988-08-08,2012,2.92302602096,04/9274504_1988-08-08_2012.jpg,24
45997,1972-11-11,2013,5.32324407681,40/927540_1972-11-11_2013.jpg,41
45998,1986-01-04,2011,5.16517241586,47/927547_1986-01-04_2011.jpg,25
45999,1981-06-16,2006,0.859246846418,84/927584_1981-06-16_2006.jpg,25
46001,1966-08-28,2014,4.0563907988,74/9279674_1966-08-28_2014.jpg,48
46002,1989-07-01,2015,6.5018851542,49/9279949_1989-07-01_2015.jpg,26
46005,1964-11-02,2013,4.76193316499,85/1370085_1964-11-02_2013.jpg,49
46006,1932-02-25,1964,5.17481205732,70/1370270_1932-02-25_1964.jpg,32
46007,1984-08-09,2010,3.74861122223,35/1370335_1984-08-09_2010.jpg,26
46008,1983-04-07,2006,5.46626847666,85/1370385_1983-04-07_2006.jpg,23
46009,1972-11-01,2008,2.73682548844,16/1370416_1972-11-01_2008.jpg,36
46011,1936-01-20,1964,1.03476583966,31/13704831_1936-01-20_1964.jpg,28
46014,1941-08-27,1964,1.82171543189,56/13709456_1941-08-27_1964.jpg,23
46017,1969-07-11,2005,1.31184639396,30/1371130_1969-07-11_2005.jpg,36
46018,1959-12-28,2010,2.24250269899,39/1371139_1959-12-28_2010.jpg,51
46020,1917-12-20,1946,4.39208313135,65/1371265_1917-12-20_1946.jpg,29
46023,1976-06-27,2012,3.66785538191,30/13713930_1976-06-27_2012.jpg,36
46024,1974-04-01,2008,2.18660572355,95/1371395_1974-04-01_2008.jpg,34
46025,1977-06-14,2012,4.45476104486,20/13714120_1977-06-14_2012.jpg,35
46026,1935-04-09,1966,5.25271415388,31/1371431_1935-04-09_1966.jpg,31
46027,1978-01-17,2014,3.78547386313,39/13714639_1978-01-17_2014.jpg,36
46028,1946-04-07,2007,3.25839564821,41/1371541_1946-04-07_2007.jpg,61
46029,1969-11-23,2007,4.5276232626,17/1371617_1969-11-23_2007.jpg,38
46030,1937-03-20,2011,1.01312751691,09/13716209_1937-03-20_2011.jpg,74
46031,1942-07-10,2009,2.07318258653,33/1371633_1942-07-10_2009.jpg,67
46032,1988-05-01,2010,3.24239170083,20/13717820_1988-05-01_2010.jpg,22
46033,1966-08-14,2013,4.08816463595,17/13717_1966-08-14_2013.jpg,47
46034,1951-09-15,2014,3.7218864916,10/1371810_1951-09-15_2014.jpg,63
46035,1973-01-19,2010,3.5202332447,64/13718264_1973-01-19_2010.jpg,37
46036,1974-11-04,2010,3.5202332447,66/13718266_1974-11-04_2010.jpg,36
46038,1971-12-02,2009,3.75354890324,00/1372000_1971-12-02_2009.jpg,38
46039,1977-04-08,2014,4.10569284693,91/13720191_1977-04-08_2014.jpg,37
46042,1936-07-13,1972,4.38125584634,87/13720787_1936-07-13_1972.jpg,36
46043,1968-10-28,1993,1.12174276253,01/13720801_1968-10-28_1993.jpg,25
46045,1965-07-17,1999,3.96234527213,69/1372169_1965-07-17_1999.jpg,34
46046,1935-03-17,1957,5.57730333212,34/13721834_1935-03-17_1957.jpg,22
46047,1956-07-08,1979,3.36054991424,99/13722099_1956-07-08_1979.jpg,23
46048,1962-10-11,2008,3.4373052702,34/13723134_1962-10-11_2008.jpg,46
46050,1969-07-28,2010,3.73372112075,49/13724949_1969-07-28_2010.jpg,41
46051,1986-05-08,2011,3.51298594081,20/13725520_1986-05-08_2011.jpg,25
46052,1986-10-26,2009,4.28252588357,45/13726145_1986-10-26_2009.jpg,23
46055,1973-05-11,2009,2.22694603655,92/13729592_1973-05-11_2009.jpg,36
46056,1909-03-09,1950,3.0085708794,72/13729672_1909-03-09_1950.jpg,41
46057,1981-09-23,2003,1.17448945635,96/1372996_1981-09-23_2003.jpg,22
46058,1977-01-18,2008,1.63614085482,14/13731414_1977-01-18_2008.jpg,31
46062,1930-07-30,2010,3.35990197832,63/13734863_1930-07-30_2010.jpg,80
46063,1958-06-04,2008,4.23695517393,11/13734911_1958-06-04_2008.jpg,50
46064,1979-01-23,2007,2.92525514246,16/1373516_1979-01-23_2007.jpg,28
46065,1952-01-11,2007,3.95947015144,54/1373754_1952-01-11_2007.jpg,55
46066,1903-05-04,1950,4.34136509364,58/1373758_1903-05-04_1950.jpg,47
46069,1972-08-31,2007,3.61724361181,29/13741929_1972-08-31_2007.jpg,35
46070,1983-12-15,2010,1.7409328728,92/1374192_1983-12-15_2010.jpg,27
46071,1974-07-14,2013,1.87758291815,06/13744106_1974-07-14_2013.jpg,39
46072,1918-05-14,1945,4.93794708726,32/1374532_1918-05-14_1945.jpg,27
46075,1945-04-07,2011,1.14210504104,15/1374615_1945-04-07_2011.jpg,66
46076,1909-02-16,1956,3.09620233528,29/1374729_1909-02-16_1956.jpg,47
46077,1928-03-24,1951,4.82115165899,64/1374864_1928-03-24_1951.jpg,23
46078,1988-04-19,2012,2.62194286358,43/13748943_1988-04-19_2012.jpg,24
46083,1984-02-29,2011,3.18580083226,64/13754264_1984-02-29_2011.jpg,27
46084,1961-12-01,2009,5.17558690758,13/13754513_1961-12-01_2009.jpg,48
46085,1946-02-16,2011,3.59994981084,51/1375451_1946-02-16_2011.jpg,65
46086,1937-09-29,1983,1.27607532507,89/13755289_1937-09-29_1983.jpg,46
46087,1972-07-22,2013,4.33655815561,50/1375550_1972-07-22_2013.jpg,41
46088,1965-07-16,1997,3.16019001387,44/13756144_1965-07-16_1997.jpg,32
46089,1987-02-22,2010,2.66112776024,52/13756452_1987-02-22_2010.jpg,23
46090,1966-08-05,1993,0.83937344481,96/13756496_1966-08-05_1993.jpg,27
46092,1990-02-27,2014,1.46424260805,84/13758984_1990-02-27_2014.jpg,24
46094,1938-04-04,1961,3.72048823101,22/13761722_1938-04-04_1961.jpg,23
46095,1924-01-20,2011,2.04653457413,34/13762034_1924-01-20_2011.jpg,87
46096,1980-05-17,2013,3.79168950106,67/13762867_1980-05-17_2013.jpg,33
46097,1950-04-20,2009,3.96503376807,25/13765725_1950-04-20_2009.jpg,59
46098,1985-09-15,2007,4.31270685968,58/13767158_1985-09-15_2007.jpg,22
46099,1948-05-28,1975,3.57037846648,92/13767392_1948-05-28_1975.jpg,27
46100,1979-09-17,2010,3.51838890005,06/13767406_1979-09-17_2010.jpg,31
46101,1931-05-20,1955,3.72741505228,95/1376795_1931-05-20_1955.jpg,24
46102,1883-06-11,1946,2.02741818605,78/1376978_1883-06-11_1946.jpg,63
46103,1933-11-13,1995,2.25886595061,69/13770969_1933-11-13_1995.jpg,62
46104,1978-12-08,2007,2.91675360937,99/1377099_1978-12-08_2007.jpg,29
46105,1977-10-01,2007,2.58661730756,84/13771784_1977-10-01_2007.jpg,30
46106,1962-08-02,1999,4.9423319971,58/1377258_1962-08-02_1999.jpg,37
46107,1981-08-04,2011,1.23035977496,67/13773167_1981-08-04_2011.jpg,30
46109,1946-09-26,1980,3.76205696835,69/13773869_1946-09-26_1980.jpg,34
46112,1928-11-03,1958,4.70429808374,97/1377597_1928-11-03_1958.jpg,30
46113,1936-01-25,1968,3.75883950359,34/1377634_1936-01-25_1968.jpg,32
46114,1890-05-23,1940,3.79565042822,50/1377650_1890-05-23_1940.jpg,50
46116,1926-07-05,1946,1.92228718631,06/1377706_1926-07-05_1946.jpg,20
46118,1968-11-02,2011,3.5802143886,75/13779975_1968-11-02_2011.jpg,43
46119,1934-03-23,2012,2.33603590668,53/13781353_1934-03-23_2012.jpg,78
46120,1904-08-17,1941,2.00491413268,86/13781586_1904-08-17_1941.jpg,37
46121,1927-08-05,1961,3.69910677513,49/13783849_1927-08-05_1961.jpg,34
46122,1979-04-26,2011,3.34279918685,29/13784729_1979-04-26_2011.jpg,32
46123,1976-10-21,2014,3.22828381359,53/1378553_1976-10-21_2014.jpg,38
46124,1928-03-20,1960,1.6148980659,69/137869_1928-03-20_1960.jpg,32
46125,1931-04-08,1960,2.28685539468,67/13789567_1931-04-08_1960.jpg,29
46126,1950-02-27,1978,5.41633518213,87/13791087_1950-02-27_1978.jpg,28
46127,1939-09-28,2009,1.5950177514,69/1379169_1939-09-28_2009.jpg,70
46128,1962-07-09,2010,4.63497778363,11/13791911_1962-07-09_2010.jpg,48
46129,1951-09-19,2006,1.0051514897,84/13793684_1951-09-19_2006.jpg,55
46131,1981-01-15,2013,2.00714353084,88/1379588_1981-01-15_2013.jpg,32
46132,1956-09-06,2011,3.33343220236,41/1379641_1956-09-06_2011.jpg,55
46136,1965-01-22,2002,1.95436557371,19/13797619_1965-01-22_2002.jpg,37
46137,1982-06-17,2013,1.83872965752,11/13798311_1982-06-17_2013.jpg,31
46138,1983-03-23,2009,3.33439726769,06/13798906_1983-03-23_2009.jpg,26
46139,1945-09-06,2008,4.30053618783,01/237001_1945-09-06_2008.jpg,63
46140,1931-03-08,2008,2.82895239204,83/23700583_1931-03-08_2008.jpg,77
46141,1963-08-27,2011,4.36543465899,08/23702108_1963-08-27_2011.jpg,48
46142,1990-04-01,2010,4.75556981473,28/23704528_1990-04-01_2010.jpg,20
46143,1990-04-16,2013,2.46324182881,04/23707004_1990-04-16_2013.jpg,23
46144,1974-01-23,2012,5.26033279577,45/23707645_1974-01-23_2012.jpg,38
46146,1988-09-23,2012,3.24879818849,19/23710819_1988-09-23_2012.jpg,24
46147,1953-02-09,2008,4.89420015177,86/2371086_1953-02-09_2008.jpg,55
46148,1984-02-17,2009,4.24090998997,21/2371221_1984-02-17_2009.jpg,25
46149,1959-03-15,2014,3.87691535345,24/23713824_1959-03-15_2014.jpg,55
46150,1960-09-05,2013,4.06601307823,16/2371416_1960-09-05_2013.jpg,53
46151,1940-08-29,1968,3.0714463477,93/2371493_1940-08-29_1968.jpg,28
46152,1983-11-06,2007,4.00161206412,67/23715067_1983-11-06_2007.jpg,24
46153,1938-12-09,1969,2.35913206825,34/2371534_1938-12-09_1969.jpg,31
46154,1926-12-03,2008,3.20051607754,33/23715433_1926-12-03_2008.jpg,82
46156,1951-07-27,2012,4.22006668426,79/2371779_1951-07-27_2012.jpg,61
46159,1987-04-10,2012,1.9347018773,57/23721257_1987-04-10_2012.jpg,25
46160,1975-09-20,2006,2.10836085913,20/23721420_1975-09-20_2006.jpg,31
46161,1991-10-08,2013,2.1779746077,54/23721754_1991-10-08_2013.jpg,22
46162,1966-12-18,2007,0.954198030095,31/23722731_1966-12-18_2007.jpg,41
46163,1976-09-09,2015,4.61060316975,71/23723171_1976-09-09_2015.jpg,39
46165,1987-07-28,2009,5.14475576004,91/23725191_1987-07-28_2009.jpg,22
46166,1945-05-16,2009,2.05527797265,88/2372588_1945-05-16_2009.jpg,64
46167,1927-09-16,1973,1.62390031785,25/23725_1927-09-16_1973.jpg,46
46168,1979-10-25,2013,2.72037876431,50/23727150_1979-10-25_2013.jpg,34
46169,1981-03-03,2014,4.88098749263,06/23727806_1981-03-03_2014.jpg,33
46170,1969-02-04,2009,1.85501075675,28/2372828_1969-02-04_2009.jpg,40
46171,1979-09-11,2013,3.84874252882,03/2372903_1979-09-11_2013.jpg,34
46174,1990-07-27,2013,5.2424015912,65/23730565_1990-07-27_2013.jpg,23
46176,1988-05-18,2012,2.04624413829,93/23730893_1988-05-18_2012.jpg,24
46177,1900-11-03,1954,2.83993180299,64/2373164_1900-11-03_1954.jpg,54
46178,1965-04-22,2014,2.07515201269,73/2373273_1965-04-22_2014.jpg,49
46179,1964-10-25,2013,3.76068854297,41/23733641_1964-10-25_2013.jpg,49
46180,1986-02-16,2012,3.49814510075,99/23733699_1986-02-16_2012.jpg,26
46181,1962-09-09,2008,4.76853662234,09/23733909_1962-09-09_2008.jpg,46
46182,1978-01-25,2012,4.21174298479,06/2373406_1978-01-25_2012.jpg,34
46183,1976-03-21,2011,4.31954857556,25/2373425_1976-03-21_2011.jpg,35
46184,1975-04-19,2004,2.67586009626,05/23734805_1975-04-19_2004.jpg,29
46185,1979-04-17,2012,3.57565850649,32/23735232_1979-04-17_2012.jpg,33
46186,1959-07-02,2008,3.71853716212,63/23735463_1959-07-02_2008.jpg,49
46190,1961-11-30,2008,2.90475275043,09/2373809_1961-11-30_2008.jpg,47
46191,1976-12-07,2011,4.69093782423,56/23738156_1976-12-07_2011.jpg,35
46192,1965-10-08,2015,4.66949144373,31/23738831_1965-10-08_2015.jpg,50
46194,1979-03-30,2009,3.5873814948,01/23739201_1979-03-30_2009.jpg,30
46195,1928-11-17,2007,2.85217888297,35/2374035_1928-11-17_2007.jpg,79
46197,1966-07-04,2009,1.50062625102,91/23741291_1966-07-04_2009.jpg,43
46198,1965-12-17,2010,1.87045939291,21/23741921_1965-12-17_2010.jpg,45
46199,1988-04-06,2011,4.08090288899,40/23742140_1988-04-06_2011.jpg,23
46200,1974-10-25,2014,3.43388498933,52/2374352_1974-10-25_2014.jpg,40
46201,1945-01-02,2009,0.870455982892,39/23743539_1945-01-02_2009.jpg,64
46202,1971-08-28,2013,5.3249920015,70/2374470_1971-08-28_2013.jpg,42
46205,1980-06-20,2013,4.68678382811,61/2374761_1980-06-20_2013.jpg,33
46206,1945-01-10,2000,3.07480318695,30/23747730_1945-01-10_2000.jpg,55
46207,1978-02-28,2011,4.69942737699,68/23748168_1978-02-28_2011.jpg,33
46208,1915-12-07,1961,2.35711646851,18/23748418_1915-12-07_1961.jpg,46
46213,1966-09-14,2009,2.3824733476,19/23752119_1966-09-14_2009.jpg,43
46214,1978-07-07,2010,1.39884000401,19/23753319_1978-07-07_2010.jpg,32
